id,channel_id,duration(sec),domain
kIMcbVbjlfk,UCOqU-HfQxoyImaCW2tCDxJA,930,"news debates,news panel discussions,news roundtables,news talk shows"
kIQ_NYYVodk,UC_E7W_Thy7iN3PMZ0UBkLkQ,516,vlogs
kIjWHfiBITo,UCOqU-HfQxoyImaCW2tCDxJA,925,"news debates,news panel discussions,news roundtables,news talk shows"
kJ-OaQd1DpQ,UCOqU-HfQxoyImaCW2tCDxJA,1755,"news debates,news panel discussions,news roundtables,news talk shows"
kJejF3Ugf7c,UCMi9xvkPHY2Y37Fdwdk0OLA,972,"entertainment debates,entertainment panel discussions,entertainment roundtables,entertainment talk shows"
kK0i5bOOtsw,UCOqU-HfQxoyImaCW2tCDxJA,790,"news debates,news panel discussions,news roundtables,news talk shows"
kQjkkL2Ea8E,UCOqU-HfQxoyImaCW2tCDxJA,1660,"news debates,news panel discussions,news roundtables,news talk shows"
kQsHTutMGf8,UCOqU-HfQxoyImaCW2tCDxJA,1625,"news debates,news panel discussions,news roundtables,news talk shows"
kXAFdrO3sG0,UCOqU-HfQxoyImaCW2tCDxJA,1840,"news debates,news panel discussions,news roundtables,news talk shows"
ka8BRP0SLQg,UCOqU-HfQxoyImaCW2tCDxJA,1440,"news debates,news panel discussions,news roundtables,news talk shows"
kflcvvbNe-g,UCOqU-HfQxoyImaCW2tCDxJA,325,"news debates,news panel discussions,news roundtables,news talk shows"
kivr8YPGS3g,UCMCQsRtK35oihJpioJvWqsg,211,cooking
kltrQvdE7lY,UCOqU-HfQxoyImaCW2tCDxJA,1616,"news debates,news panel discussions,news roundtables,news talk shows"
m3mgThd9dhw,UCOqU-HfQxoyImaCW2tCDxJA,1030,"news debates,news panel discussions,news roundtables,news talk shows"
lnGjhof2zf4,UCOqU-HfQxoyImaCW2tCDxJA,985,"news debates,news panel discussions,news roundtables,news talk shows"
li59zXJk8dY,UCOqU-HfQxoyImaCW2tCDxJA,975,"news debates,news panel discussions,news roundtables,news talk shows"
li8GFxriH4o,UCOqU-HfQxoyImaCW2tCDxJA,1447,"news debates,news panel discussions,news roundtables,news talk shows"
liCZ6V19sKU,UCOqU-HfQxoyImaCW2tCDxJA,1865,"news debates,news panel discussions,news roundtables,news talk shows"
liSDMRuWJPY,UCOqU-HfQxoyImaCW2tCDxJA,1695,"news debates,news panel discussions,news roundtables,news talk shows"
lijKQ58JB_o,UCOqU-HfQxoyImaCW2tCDxJA,290,"news debates,news panel discussions,news roundtables,news talk shows"
lizDLPt6iUs,UCOqU-HfQxoyImaCW2tCDxJA,330,"news debates,news panel discussions,news roundtables,news talk shows"
ljYnDLlvSt4,UCOqU-HfQxoyImaCW2tCDxJA,1655,"news debates,news panel discussions,news roundtables,news talk shows"
lj_Vna1UowM,UCOqU-HfQxoyImaCW2tCDxJA,753,"news debates,news panel discussions,news roundtables,news talk shows"
lkUW4rcnXwg,UCOqU-HfQxoyImaCW2tCDxJA,1735,"news debates,news panel discussions,news roundtables,news talk shows"
lo4TqrAvQqM,UCMCQsRtK35oihJpioJvWqsg,486,cooking
ll2lspq-YKg,UCOqU-HfQxoyImaCW2tCDxJA,1485,"news debates,news panel discussions,news roundtables,news talk shows"
llEi3tCgkM4,UCOqU-HfQxoyImaCW2tCDxJA,811,"news debates,news panel discussions,news roundtables,news talk shows"
lmcmJWAdpIU,UCn6KEMU47oO19OgXRGhofog,407,"entertainment debates,entertainment panel discussions,entertainment roundtables,entertainment talk shows"
lnGAs9aa1js,UCOqU-HfQxoyImaCW2tCDxJA,1710,"news debates,news panel discussions,news roundtables,news talk shows"
lnOBJD1i2Vg,UCOqU-HfQxoyImaCW2tCDxJA,940,"news debates,news panel discussions,news roundtables,news talk shows"
lnc_pqFtJjU,UCOqU-HfQxoyImaCW2tCDxJA,1630,"news debates,news panel discussions,news roundtables,news talk shows"
lo36yHSk84g,UCOqU-HfQxoyImaCW2tCDxJA,905,"news debates,news panel discussions,news roundtables,news talk shows"
lo9mmA-5ooo,UCOqU-HfQxoyImaCW2tCDxJA,905,"news debates,news panel discussions,news roundtables,news talk shows"
loJATQIbyNk,UCOqU-HfQxoyImaCW2tCDxJA,3550,"news debates,news panel discussions,news roundtables,news talk shows"
loaW_yVPZfQ,UCOqU-HfQxoyImaCW2tCDxJA,860,"news debates,news panel discussions,news roundtables,news talk shows"
lodpfNIc7kE,UCOqU-HfQxoyImaCW2tCDxJA,1680,"news debates,news panel discussions,news roundtables,news talk shows"
lpNzQ9zucJA,UCMCQsRtK35oihJpioJvWqsg,248,cooking
lrMVGjk_UaI,UCMCQsRtK35oihJpioJvWqsg,107,cooking
lpO6zpV_ybI,UCOqU-HfQxoyImaCW2tCDxJA,3590,"news debates,news panel discussions,news roundtables,news talk shows"
lpmw1RJJYW8,UCOqU-HfQxoyImaCW2tCDxJA,319,"news debates,news panel discussions,news roundtables,news talk shows"
lq8-x6EBiN8,UCOqU-HfQxoyImaCW2tCDxJA,1530,"news debates,news panel discussions,news roundtables,news talk shows"
lqFs8ILjSEw,UCOqU-HfQxoyImaCW2tCDxJA,1430,"news debates,news panel discussions,news roundtables,news talk shows"
lqwic5CxJWY,UCOqU-HfQxoyImaCW2tCDxJA,995,"news debates,news panel discussions,news roundtables,news talk shows"
lqzhWE-gSIw,UCOqU-HfQxoyImaCW2tCDxJA,985,"news debates,news panel discussions,news roundtables,news talk shows"
lrE_Em6CuLE,UCOqU-HfQxoyImaCW2tCDxJA,1720,"news debates,news panel discussions,news roundtables,news talk shows"
rIu32aR1OZs,UCOqU-HfQxoyImaCW2tCDxJA,1515,"news debates,news panel discussions,news roundtables,news talk shows"
lrb91VMYIBs,UCOqU-HfQxoyImaCW2tCDxJA,860,"news debates,news panel discussions,news roundtables,news talk shows"
lrvxPE9YiH4,UCOqU-HfQxoyImaCW2tCDxJA,1575,"news debates,news panel discussions,news roundtables,news talk shows"
ls5qRUKrJ3Y,UCOqU-HfQxoyImaCW2tCDxJA,3160,"news debates,news panel discussions,news roundtables,news talk shows"
ls8kiEiqxAM,UCOqU-HfQxoyImaCW2tCDxJA,1290,"news debates,news panel discussions,news roundtables,news talk shows"
lsP46dtI5vc,UCOqU-HfQxoyImaCW2tCDxJA,1430,"news debates,news panel discussions,news roundtables,news talk shows"
lt3_5qkHgdA,UC-upbfbj9RXHsjz4rTUTcSg,566,vlogs
ltKvFJZk1Wo,UCOqU-HfQxoyImaCW2tCDxJA,960,"news debates,news panel discussions,news roundtables,news talk shows"
ltcsiwIKy-g,UCOqU-HfQxoyImaCW2tCDxJA,300,"news debates,news panel discussions,news roundtables,news talk shows"
ltl5QCPEg20,UCOqU-HfQxoyImaCW2tCDxJA,290,"news debates,news panel discussions,news roundtables,news talk shows"
lu4DBjK5g3M,UCOqU-HfQxoyImaCW2tCDxJA,825,"news debates,news panel discussions,news roundtables,news talk shows"
luF-321bFic,UCOqU-HfQxoyImaCW2tCDxJA,995,"news debates,news panel discussions,news roundtables,news talk shows"
luQ5FQHc2Yk,UC_E7W_Thy7iN3PMZ0UBkLkQ,358,vlogs
luvZoftn3gk,UCOqU-HfQxoyImaCW2tCDxJA,1805,"news debates,news panel discussions,news roundtables,news talk shows"
lwuoVey_RsY,UCOqU-HfQxoyImaCW2tCDxJA,1883,"news debates,news panel discussions,news roundtables,news talk shows"
m3Ha2Hfh3iU,UCOqU-HfQxoyImaCW2tCDxJA,890,"news debates,news panel discussions,news roundtables,news talk shows"
lxp3ld8B_Qg,UCOqU-HfQxoyImaCW2tCDxJA,1750,"news debates,news panel discussions,news roundtables,news talk shows"
lyNsz5LF19Y,UCMi9xvkPHY2Y37Fdwdk0OLA,875,"entertainment debates,entertainment panel discussions,entertainment roundtables,entertainment talk shows"
lz7gt1Yx7ro,UCOqU-HfQxoyImaCW2tCDxJA,1815,"news debates,news panel discussions,news roundtables,news talk shows"
lzEuA-maXO8,UCOqU-HfQxoyImaCW2tCDxJA,880,"news debates,news panel discussions,news roundtables,news talk shows"
lz_Je7J0jsM,UCOqU-HfQxoyImaCW2tCDxJA,1715,"news debates,news panel discussions,news roundtables,news talk shows"
m-E03aZBHh8,UCMi9xvkPHY2Y37Fdwdk0OLA,615,"entertainment debates,entertainment panel discussions,entertainment roundtables,entertainment talk shows"
m-E0Ip_95Gc,UCOqU-HfQxoyImaCW2tCDxJA,925,"news debates,news panel discussions,news roundtables,news talk shows"
m-dRfEKsaTc,UCOqU-HfQxoyImaCW2tCDxJA,1265,"news debates,news panel discussions,news roundtables,news talk shows"
m0-nUd1Xn6s,UCOqU-HfQxoyImaCW2tCDxJA,1710,"news debates,news panel discussions,news roundtables,news talk shows"
m07c8Z8snV8,UCOqU-HfQxoyImaCW2tCDxJA,850,"news debates,news panel discussions,news roundtables,news talk shows"
m0IAtyf4gaU,UCOqU-HfQxoyImaCW2tCDxJA,895,"news debates,news panel discussions,news roundtables,news talk shows"
m0MOOiPtuX4,UCOqU-HfQxoyImaCW2tCDxJA,1795,"news debates,news panel discussions,news roundtables,news talk shows"
m0Sg6zKOJ-8,UCWBJVltJOxvWF_BA6Qs4ihQ,296,"entertainment debates,entertainment panel discussions,entertainment roundtables,entertainment talk shows"
m0U01nG1kfU,UCOqU-HfQxoyImaCW2tCDxJA,885,"news debates,news panel discussions,news roundtables,news talk shows"
m0nZyL4dz-c,UCOqU-HfQxoyImaCW2tCDxJA,1785,"news debates,news panel discussions,news roundtables,news talk shows"
m0qvY27eOu4,UCn6KEMU47oO19OgXRGhofog,576,"entertainment debates,entertainment panel discussions,entertainment roundtables,entertainment talk shows"
m1-39QjaPCY,UCOqU-HfQxoyImaCW2tCDxJA,1842,"news debates,news panel discussions,news roundtables,news talk shows"
m11BfxzbmIY,UCOqU-HfQxoyImaCW2tCDxJA,940,"news debates,news panel discussions,news roundtables,news talk shows"
m1CaU0w9HV4,UCOqU-HfQxoyImaCW2tCDxJA,1395,"news debates,news panel discussions,news roundtables,news talk shows"
m1YK0XdejJ8,UCOqU-HfQxoyImaCW2tCDxJA,1505,"news debates,news panel discussions,news roundtables,news talk shows"
m1c1YdY7rbo,UCOqU-HfQxoyImaCW2tCDxJA,1790,"news debates,news panel discussions,news roundtables,news talk shows"
m1qV9lcieJ8,UCOqU-HfQxoyImaCW2tCDxJA,1805,"news debates,news panel discussions,news roundtables,news talk shows"
m1sepjbFz-I,UCOqU-HfQxoyImaCW2tCDxJA,1635,"news debates,news panel discussions,news roundtables,news talk shows"
m24DEup4fxg,UCOqU-HfQxoyImaCW2tCDxJA,825,"news debates,news panel discussions,news roundtables,news talk shows"
m2H0QO8tdOA,UCOqU-HfQxoyImaCW2tCDxJA,1750,"news debates,news panel discussions,news roundtables,news talk shows"
m2M86w4GKp4,UCOqU-HfQxoyImaCW2tCDxJA,1555,"news debates,news panel discussions,news roundtables,news talk shows"
m2YGaYGD0U0,UCOqU-HfQxoyImaCW2tCDxJA,860,"news debates,news panel discussions,news roundtables,news talk shows"
qtEIlc7eT7Q,UC_E7W_Thy7iN3PMZ0UBkLkQ,84,vlogs
m2cCg5ZDqM0,UCOqU-HfQxoyImaCW2tCDxJA,285,"news debates,news panel discussions,news roundtables,news talk shows"
m2gCDPvxCtk,UCOqU-HfQxoyImaCW2tCDxJA,1910,"news debates,news panel discussions,news roundtables,news talk shows"
m2jzc7sxDX4,UCOqU-HfQxoyImaCW2tCDxJA,960,"news debates,news panel discussions,news roundtables,news talk shows"
m31TXJcgjNk,UCOqU-HfQxoyImaCW2tCDxJA,345,"news debates,news panel discussions,news roundtables,news talk shows"
m3AIi3TTAQY,UCOqU-HfQxoyImaCW2tCDxJA,915,"news debates,news panel discussions,news roundtables,news talk shows"
m49ZRGPCcgQ,UCOqU-HfQxoyImaCW2tCDxJA,1745,"news debates,news panel discussions,news roundtables,news talk shows"
m4JnrCEz0Z4,UCMi9xvkPHY2Y37Fdwdk0OLA,1314,"entertainment debates,entertainment panel discussions,entertainment roundtables,entertainment talk shows"
m4M1c7AN9Pw,UCn6KEMU47oO19OgXRGhofog,136,"entertainment debates,entertainment panel discussions,entertainment roundtables,entertainment talk shows"
m4im69DsXVI,UCOqU-HfQxoyImaCW2tCDxJA,845,"news debates,news panel discussions,news roundtables,news talk shows"
m5cAWaZL8WI,UCOqU-HfQxoyImaCW2tCDxJA,3557,"news debates,news panel discussions,news roundtables,news talk shows"
m5d8wJ8VwWI,UCOqU-HfQxoyImaCW2tCDxJA,960,"news debates,news panel discussions,news roundtables,news talk shows"
m5eZ1z5qnZM,UCOqU-HfQxoyImaCW2tCDxJA,870,"news debates,news panel discussions,news roundtables,news talk shows"
m68Rtw_kLpI,UCOqU-HfQxoyImaCW2tCDxJA,1620,"news debates,news panel discussions,news roundtables,news talk shows"
m6FHRt1t0o4,UCOqU-HfQxoyImaCW2tCDxJA,1090,"news debates,news panel discussions,news roundtables,news talk shows"
m6L6-KXL7cQ,UCOqU-HfQxoyImaCW2tCDxJA,930,"news debates,news panel discussions,news roundtables,news talk shows"
m6cT5_1KFng,UCOqU-HfQxoyImaCW2tCDxJA,1955,"news debates,news panel discussions,news roundtables,news talk shows"
m6dmrMXrFMc,UCMCQsRtK35oihJpioJvWqsg,403,cooking
m6j2gNWKDf0,UCOqU-HfQxoyImaCW2tCDxJA,900,"news debates,news panel discussions,news roundtables,news talk shows"
m71fkggnsMs,UCOqU-HfQxoyImaCW2tCDxJA,935,"news debates,news panel discussions,news roundtables,news talk shows"
m75ilOk433g,UCn6KEMU47oO19OgXRGhofog,280,"entertainment debates,entertainment panel discussions,entertainment roundtables,entertainment talk shows"
m7DekuvEOZM,UCOqU-HfQxoyImaCW2tCDxJA,1630,"news debates,news panel discussions,news roundtables,news talk shows"
m7F9etbiiaM,UCOqU-HfQxoyImaCW2tCDxJA,665,"news debates,news panel discussions,news roundtables,news talk shows"
m81h12DRjqs,UCOqU-HfQxoyImaCW2tCDxJA,1025,"news debates,news panel discussions,news roundtables,news talk shows"
m888FhINsfM,UCOqU-HfQxoyImaCW2tCDxJA,850,"news debates,news panel discussions,news roundtables,news talk shows"
m8jPZktSpeA,UCOqU-HfQxoyImaCW2tCDxJA,790,"news debates,news panel discussions,news roundtables,news talk shows"
m97klrNz4rE,UCOqU-HfQxoyImaCW2tCDxJA,1690,"news debates,news panel discussions,news roundtables,news talk shows"
m99EmPJzAF0,UCn6KEMU47oO19OgXRGhofog,388,"entertainment debates,entertainment panel discussions,entertainment roundtables,entertainment talk shows"
m9Mj-aRHJdk,UCOqU-HfQxoyImaCW2tCDxJA,840,"news debates,news panel discussions,news roundtables,news talk shows"
m9MwHz2S49M,UCMi9xvkPHY2Y37Fdwdk0OLA,890,"entertainment debates,entertainment panel discussions,entertainment roundtables,entertainment talk shows"
mB-F5vKIKS4,UCOqU-HfQxoyImaCW2tCDxJA,1660,"news debates,news panel discussions,news roundtables,news talk shows"
mB75QYkMhfE,UCMCQsRtK35oihJpioJvWqsg,241,cooking
mB832z1Nzsg,UCOqU-HfQxoyImaCW2tCDxJA,1545,"news debates,news panel discussions,news roundtables,news talk shows"
mCgQIVvEzI4,UCOqU-HfQxoyImaCW2tCDxJA,870,"news debates,news panel discussions,news roundtables,news talk shows"
mCpHJ8EL79U,UCOqU-HfQxoyImaCW2tCDxJA,835,"news debates,news panel discussions,news roundtables,news talk shows"
mCyO81p5G5A,UC_E7W_Thy7iN3PMZ0UBkLkQ,445,vlogs
mDjj3QCX37s,UCOqU-HfQxoyImaCW2tCDxJA,805,"news debates,news panel discussions,news roundtables,news talk shows"
mEAaidQokKM,UCOqU-HfQxoyImaCW2tCDxJA,300,"news debates,news panel discussions,news roundtables,news talk shows"
mEDLmnb6JC4,UCOqU-HfQxoyImaCW2tCDxJA,975,"news debates,news panel discussions,news roundtables,news talk shows"
mEG3RGlGSbM,UCOqU-HfQxoyImaCW2tCDxJA,3590,"news debates,news panel discussions,news roundtables,news talk shows"
mEUKm9Fzqf0,UCOqU-HfQxoyImaCW2tCDxJA,930,"news debates,news panel discussions,news roundtables,news talk shows"
mElY6XakRBw,UCOqU-HfQxoyImaCW2tCDxJA,1795,"news debates,news panel discussions,news roundtables,news talk shows"
mFV4sVIXVkQ,UCOqU-HfQxoyImaCW2tCDxJA,1316,"news debates,news panel discussions,news roundtables,news talk shows"
oXSz52VlT7c,UCOqU-HfQxoyImaCW2tCDxJA,1475,"news debates,news panel discussions,news roundtables,news talk shows"
mFkZBjSn06A,UCOqU-HfQxoyImaCW2tCDxJA,1485,"news debates,news panel discussions,news roundtables,news talk shows"
mGTZ5ABXpH8,UCOqU-HfQxoyImaCW2tCDxJA,800,"news debates,news panel discussions,news roundtables,news talk shows"
mH3bmRFBZx0,UCOqU-HfQxoyImaCW2tCDxJA,2990,"news debates,news panel discussions,news roundtables,news talk shows"
mHDHNo7DBLY,UCOqU-HfQxoyImaCW2tCDxJA,1875,"news debates,news panel discussions,news roundtables,news talk shows"
mHIc7s-p_qQ,UCOqU-HfQxoyImaCW2tCDxJA,335,"news debates,news panel discussions,news roundtables,news talk shows"
mHQ2584QlXg,UCOqU-HfQxoyImaCW2tCDxJA,925,"news debates,news panel discussions,news roundtables,news talk shows"
mHY59ysiiFw,UCOqU-HfQxoyImaCW2tCDxJA,1520,"news debates,news panel discussions,news roundtables,news talk shows"
mHcoAwFqh0c,UCOqU-HfQxoyImaCW2tCDxJA,1555,"news debates,news panel discussions,news roundtables,news talk shows"
mHjZ0t8HW3Y,UCMCQsRtK35oihJpioJvWqsg,511,cooking
mIDQ8bEXW1k,UC-upbfbj9RXHsjz4rTUTcSg,468,vlogs
mIEDwxU9MLk,UCOqU-HfQxoyImaCW2tCDxJA,1255,"news debates,news panel discussions,news roundtables,news talk shows"
riPyi7pElSY,UCOqU-HfQxoyImaCW2tCDxJA,895,"news debates,news panel discussions,news roundtables,news talk shows"
mIRnoGbSeog,UCOqU-HfQxoyImaCW2tCDxJA,870,"news debates,news panel discussions,news roundtables,news talk shows"
mIc3llehiz0,UCMi9xvkPHY2Y37Fdwdk0OLA,772,"entertainment debates,entertainment panel discussions,entertainment roundtables,entertainment talk shows"
mIjTnc_UvbE,UCOqU-HfQxoyImaCW2tCDxJA,940,"news debates,news panel discussions,news roundtables,news talk shows"
mImBBVRcRqs,UCOqU-HfQxoyImaCW2tCDxJA,1645,"news debates,news panel discussions,news roundtables,news talk shows"
mIwS5iH40kA,UC-upbfbj9RXHsjz4rTUTcSg,569,vlogs
mJ0ofdQAFac,UCOqU-HfQxoyImaCW2tCDxJA,1545,"news debates,news panel discussions,news roundtables,news talk shows"
mJ1nme3TRF4,UCOqU-HfQxoyImaCW2tCDxJA,930,"news debates,news panel discussions,news roundtables,news talk shows"
mJ5wqKZmwSI,UCOqU-HfQxoyImaCW2tCDxJA,1705,"news debates,news panel discussions,news roundtables,news talk shows"
mJQVZhC_ry4,UCOqU-HfQxoyImaCW2tCDxJA,1773,"news debates,news panel discussions,news roundtables,news talk shows"
mJyBt8_kajQ,UCOqU-HfQxoyImaCW2tCDxJA,1530,"news debates,news panel discussions,news roundtables,news talk shows"
mKLJKV6m24g,UCOqU-HfQxoyImaCW2tCDxJA,960,"news debates,news panel discussions,news roundtables,news talk shows"
mNIQqgBXVyc,UCOqU-HfQxoyImaCW2tCDxJA,890,"news debates,news panel discussions,news roundtables,news talk shows"
mKNNS3wQo5c,UCOqU-HfQxoyImaCW2tCDxJA,1510,"news debates,news panel discussions,news roundtables,news talk shows"
mKnKF1WhV34,UCOqU-HfQxoyImaCW2tCDxJA,1660,"news debates,news panel discussions,news roundtables,news talk shows"
mMF7JBo14KI,UCOqU-HfQxoyImaCW2tCDxJA,955,"news debates,news panel discussions,news roundtables,news talk shows"
mMFDacty-ck,UCOqU-HfQxoyImaCW2tCDxJA,1485,"news debates,news panel discussions,news roundtables,news talk shows"
mO15RCxf0EM,UC_E7W_Thy7iN3PMZ0UBkLkQ,888,vlogs
mO6RJ55ozuQ,UCOqU-HfQxoyImaCW2tCDxJA,870,"news debates,news panel discussions,news roundtables,news talk shows"
mOLEQcnEXZw,UCOqU-HfQxoyImaCW2tCDxJA,815,"news debates,news panel discussions,news roundtables,news talk shows"
mON7Mp1I_jI,UCOqU-HfQxoyImaCW2tCDxJA,850,"news debates,news panel discussions,news roundtables,news talk shows"
mOemPgZAQXM,UCn6KEMU47oO19OgXRGhofog,74,"entertainment debates,entertainment panel discussions,entertainment roundtables,entertainment talk shows"
mPA_XSa7OkU,UCOqU-HfQxoyImaCW2tCDxJA,925,"news debates,news panel discussions,news roundtables,news talk shows"
mPoBvMIhZkU,UCOqU-HfQxoyImaCW2tCDxJA,315,"news debates,news panel discussions,news roundtables,news talk shows"
mPoh7rWqevI,UCMCQsRtK35oihJpioJvWqsg,610,cooking
mPxSMOQq2yA,UCOqU-HfQxoyImaCW2tCDxJA,850,"news debates,news panel discussions,news roundtables,news talk shows"
mQDnHy6qcE0,UCOqU-HfQxoyImaCW2tCDxJA,3063,"news debates,news panel discussions,news roundtables,news talk shows"
mQGPMiC1aJA,UCMCQsRtK35oihJpioJvWqsg,303,cooking
xzwHctqu28w,UCn6KEMU47oO19OgXRGhofog,311,"entertainment debates,entertainment panel discussions,entertainment roundtables,entertainment talk shows"
y-PNXQS-Vo0,UCOqU-HfQxoyImaCW2tCDxJA,1645,"news debates,news panel discussions,news roundtables,news talk shows"
y-ZtoWv1N9E,UCQroRFb1JnNLmma4PEEFJgw,207,cooking
y0FXxXvb9X0,UCZU_00lJFhORXEZE3GfgGpQ,946,standup comedy
y0QETReQOgg,UCOqU-HfQxoyImaCW2tCDxJA,835,"news debates,news panel discussions,news roundtables,news talk shows"
y0eOwUTDeI4,UCOqU-HfQxoyImaCW2tCDxJA,2125,"news debates,news panel discussions,news roundtables,news talk shows"
y1_GQZuesRY,UCOqU-HfQxoyImaCW2tCDxJA,1735,"news debates,news panel discussions,news roundtables,news talk shows"
y1a-xgoKbYo,UCZU_00lJFhORXEZE3GfgGpQ,366,standup comedy
y1dr0kA3QF0,UCOqU-HfQxoyImaCW2tCDxJA,850,"news debates,news panel discussions,news roundtables,news talk shows"
y1uL3kUhvoQ,UCOqU-HfQxoyImaCW2tCDxJA,1795,"news debates,news panel discussions,news roundtables,news talk shows"
y2Tzv3gN__c,UCOqU-HfQxoyImaCW2tCDxJA,1190,"news debates,news panel discussions,news roundtables,news talk shows"
y3q6sHsV-8U,UCMCQsRtK35oihJpioJvWqsg,401,cooking
y42xE_glCO4,UCOqU-HfQxoyImaCW2tCDxJA,870,"news debates,news panel discussions,news roundtables,news talk shows"
y4GdqZLRGV4,UCOqU-HfQxoyImaCW2tCDxJA,290,"news debates,news panel discussions,news roundtables,news talk shows"
y4RjEEgdOQ4,UCOqU-HfQxoyImaCW2tCDxJA,1695,"news debates,news panel discussions,news roundtables,news talk shows"
y4pyRcyHn4c,UCOqU-HfQxoyImaCW2tCDxJA,840,"news debates,news panel discussions,news roundtables,news talk shows"
y56EFCf-WRc,UCOqU-HfQxoyImaCW2tCDxJA,300,"news debates,news panel discussions,news roundtables,news talk shows"
y5ROtnXk2Ww,UCOqU-HfQxoyImaCW2tCDxJA,1735,"news debates,news panel discussions,news roundtables,news talk shows"
y5nt8nBY3y0,UCOqU-HfQxoyImaCW2tCDxJA,955,"news debates,news panel discussions,news roundtables,news talk shows"
y5q5vFT3AXQ,UCMCQsRtK35oihJpioJvWqsg,191,cooking
y5wPi0x2pBU,UCOqU-HfQxoyImaCW2tCDxJA,722,"news debates,news panel discussions,news roundtables,news talk shows"
y67UYJuCmaY,UCn6KEMU47oO19OgXRGhofog,248,"entertainment debates,entertainment panel discussions,entertainment roundtables,entertainment talk shows"
y652sf3I-vk,UCOqU-HfQxoyImaCW2tCDxJA,125,"news debates,news panel discussions,news roundtables,news talk shows"
y6VmkygLjjE,UCOqU-HfQxoyImaCW2tCDxJA,1030,"news debates,news panel discussions,news roundtables,news talk shows"
y6iD5PLbomE,UCOqU-HfQxoyImaCW2tCDxJA,1000,"news debates,news panel discussions,news roundtables,news talk shows"
y6j-YJPBvK8,UCOqU-HfQxoyImaCW2tCDxJA,785,"news debates,news panel discussions,news roundtables,news talk shows"
y7FMfwpLpNI,UC-upbfbj9RXHsjz4rTUTcSg,637,vlogs
y7Ke0XgbPMc,UCn6KEMU47oO19OgXRGhofog,293,"entertainment debates,entertainment panel discussions,entertainment roundtables,entertainment talk shows"
y7UdcEk5GNc,UCOqU-HfQxoyImaCW2tCDxJA,815,"news debates,news panel discussions,news roundtables,news talk shows"
y7qlueImTQU,UCOqU-HfQxoyImaCW2tCDxJA,1425,"news debates,news panel discussions,news roundtables,news talk shows"
y80zs6iaRNg,UCOqU-HfQxoyImaCW2tCDxJA,835,"news debates,news panel discussions,news roundtables,news talk shows"
y874vzwniiQ,UCOqU-HfQxoyImaCW2tCDxJA,335,"news debates,news panel discussions,news roundtables,news talk shows"
y88Pv9zkmrA,UCOqU-HfQxoyImaCW2tCDxJA,860,"news debates,news panel discussions,news roundtables,news talk shows"
y8AZRSO6N7s,UCMCQsRtK35oihJpioJvWqsg,224,cooking
zIHw8WkR0Fw,UCOqU-HfQxoyImaCW2tCDxJA,3575,"news debates,news panel discussions,news roundtables,news talk shows"
y8oXLjbptnE,UCMi9xvkPHY2Y37Fdwdk0OLA,847,"entertainment debates,entertainment panel discussions,entertainment roundtables,entertainment talk shows"
y9NUCYUL_Jw,UCOqU-HfQxoyImaCW2tCDxJA,1910,"news debates,news panel discussions,news roundtables,news talk shows"
y9d1QODZHNM,UCOqU-HfQxoyImaCW2tCDxJA,905,"news debates,news panel discussions,news roundtables,news talk shows"
yAAy6kyxh2o,UCOqU-HfQxoyImaCW2tCDxJA,835,"news debates,news panel discussions,news roundtables,news talk shows"
yAPSCdnfoYY,UCOqU-HfQxoyImaCW2tCDxJA,880,"news debates,news panel discussions,news roundtables,news talk shows"
yAaJtg0HQRk,UCMi9xvkPHY2Y37Fdwdk0OLA,1003,"entertainment debates,entertainment panel discussions,entertainment roundtables,entertainment talk shows"
yB27sUbbwhM,UCOqU-HfQxoyImaCW2tCDxJA,770,"news debates,news panel discussions,news roundtables,news talk shows"
yBA1YMpFIvo,UCOqU-HfQxoyImaCW2tCDxJA,1485,"news debates,news panel discussions,news roundtables,news talk shows"
yBAve5aFJuI,UCMCQsRtK35oihJpioJvWqsg,449,cooking
yBihh8Vjtto,UCOqU-HfQxoyImaCW2tCDxJA,2531,"news debates,news panel discussions,news roundtables,news talk shows"
yBpFfUa_0Mg,UCOqU-HfQxoyImaCW2tCDxJA,815,"news debates,news panel discussions,news roundtables,news talk shows"
yC4AH68JqjU,UCOqU-HfQxoyImaCW2tCDxJA,1385,"news debates,news panel discussions,news roundtables,news talk shows"
yC1aDd5v4Ys,UCOqU-HfQxoyImaCW2tCDxJA,925,"news debates,news panel discussions,news roundtables,news talk shows"
yCGqpPhy-YE,UCn6KEMU47oO19OgXRGhofog,442,"entertainment debates,entertainment panel discussions,entertainment roundtables,entertainment talk shows"
yCmnPpngRhY,UCOqU-HfQxoyImaCW2tCDxJA,965,"news debates,news panel discussions,news roundtables,news talk shows"
yDWOxxf_3QU,UCOqU-HfQxoyImaCW2tCDxJA,1610,"news debates,news panel discussions,news roundtables,news talk shows"
yDwyhOnDQfU,UCOqU-HfQxoyImaCW2tCDxJA,1680,"news debates,news panel discussions,news roundtables,news talk shows"
yE06H4bIYwc,UCOqU-HfQxoyImaCW2tCDxJA,1815,"news debates,news panel discussions,news roundtables,news talk shows"
yE90cw-POwU,UCOqU-HfQxoyImaCW2tCDxJA,930,"news debates,news panel discussions,news roundtables,news talk shows"
yEExCV1_K8A,UCOqU-HfQxoyImaCW2tCDxJA,1675,"news debates,news panel discussions,news roundtables,news talk shows"
